Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2023,"Rutgers University, New Brunswick",Public,Noura Erakat,Campus Speech,Israeli-Palestinian Conflict,"Anonymous, Politician(s),",From the Right,No,No,Disinvitation Attempt,Not Applicable,"While no one called on the university to censor Erakat in particular, a congressman wrote a letter to the university president asking him to uninvite the other two panelists with whom Erakat was speaking (Nick Estes and Marc Lamont Hill). Others wanted the university to cancel the event entirely, characterizing Hill's and Estes' views as anti-Israel. The university president refused to cancel the event.","Honor Roll
Neutral. A university spokesperson said: ""This is an academic seminar supported by Mellon Foundation funding. Rutgers University has a longstanding policy protecting academic freedom, which allows our faculty members, in the discharge of their duties and within the bounds of the law and university policy, to express their ideas and to challenge the ideas of others without fear of retribution. This includes the expression of viewpoints that others within the university community may not share and, in fact, may vigorously oppose - as many do in this case. Rutgers is a community of diverse ideas; we value academic freedom’s protections that allow our faculty and invited guest lecturers to state their views and engage in lively discourse""",[],65c1510079db8200391e9153
2023,Salve Regina University,Religious,James Martin,Campus Speech,"Civil Liberties, Gender, Religion, Sexuality",Activist(s),From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"TFP Student Action, an off-campus organization, called on Catholics to join in a prayerful petition to cancel Martin's talk at the university because of Martin's acceptance of homosexuality — including gay marriage, gay kissing during mass, and the idea that homosexuals should be ""invited"" to be Eucharistic ministers — alleging that Martin supports transgenderism for children. The petition garnered more than 15,000 signatures. Martin spoke successfully.",None,[],65c1510079db8200391e915a
2023,San Antonio College,Community College,Moureen Kaki,Campus Speech,Israeli-Palestinian Conflict,Administrator(s),From the Right,No,No,Postponed,Yes,"History department students and faculty organized a ""Teach-In for Palestine"" event at which Kaki was scheduled to speak. 100-200 students attended the event, but before it could begin, the college vice president for academic success told those in attendance that the event would not proceed as planned because ""it had generated student complaints reflecting confusion about the organizers’ use of the term 'Teach-In' and discomfort over their use of 'for Palestine.'” Faculty organizers than changed the name of the event to ""Palestine 101"" and it was held a week later. Kaki spoke successfully at the rescheduled event.","Neutral (Disingenuous). In an email to the campus the university president appologized for ""misunderstandings"" related to the ""Teach-In for Palestine"" event and said that the event was originally postponed because there were issues with compensating the scheduled speaker at the event.

Moureen Kaki, the scheduled speaker, said that prior to the first event being canceled she had discussed or expected to be paid for her appearance.",[],65c1510079db8200391e9161
2023,San Francisco State University,Public,Riley Gaines,Campus Speech,Gender,Student(s),From the Left,No,No,Substantial Event Disruption,No,"Student protesters disrupted a Turning Point USA-organized talk by Gaines, objecting to Gaines' beliefs about transgender athletes. Protesters heckled Gaines during her speech, and accosted her afterward, leading Gaines to barricade herself in a room until a police escort arrived to help her leave the building.","Condemned Content of Expression, Appeased Protesters. The university president issued a statement after Gaines spoke: “Last Thursday, Turning Point USA hosted an event on campus that advocated for the exclusion of trans people in athletics. The event was deeply traumatic for many in our trans and LGBTQ+ communities, and the speaker’s message outraged many members of the SF State community. . . .To our trans community, please know how welcome you are. We will turn this moment into an opportunity to listen and learn about how we can better support you.”",[],65c1510079db8200391e9168
2023,Santa Monica College,Community College,By the River Rivanna,Performance,"Race, Sexuality","Administrator(s), Faculty, Student Group(s), Student(s)",From the Left,No,No,Canceled,No,"Student groups, students, and faculty said the play, By the River Rivanna, inappropriately romanticizes the “legacy of slavery, sexual abuse, and exploitation,” is historically inaccurate, and “traffick[s] in stereotypic tropes.” After the complaints, administrators attended rehearsals, reportedly interviewed each student in the class about the play's content, and put the performance of the play to a vote. The majority of students wanted to perform the play but they also felt it it would be impossible to perform the show without some of the cast members who no longer wished to perform, so they decided to cancel the performance.","Encouraged (or Approved of) Self-Censorship, Appeased Protesters. An unidentified college administrator is quoted in an article as saying that ""[The play] has been halted following a collective decision made by the faculty and student actors involved.”",[],65c1510079db8200391e916f
2023,Southern Utah University,Public,Jeffrey R. Holland,Commencement Speech,"Gender, Sexuality, Civil Liberties","General Public, Student(s)",From the Left,Yes,Yes,Withdrew,No,"Students and public activists petitioned the university to disinvite Holland from speaking at commencement because of Holland's defense of traditional marriage, criticism of gay relationships, and opposition to individuals from the LGBTQ+ community. The petition opposing Holland's invitation garnered more than 15,000 signatures. Holland withdrew from speaking for health reasons.","Support Speaker (or Artist) as a Person. The university president released a statement that included: ""His [Holland's] southern Utah roots and dedication to education and learning are timely as we wrap up our 125th anniversary year. . . .His address will offer inspiration to our graduates to embrace lifelong learning and give back to their communities as they leave SUU and continue to build their lives.""",[],65c1510079db8200391e9177
2023,Stanford University,Secular,Matt Walsh,Campus Speech,"Gender, Sexuality","Student Group(s), Student(s)",From the Left,No,No,Disinvitation Attempt,Not Applicable,"An op-ed in the student paper called for the cancellation of an event featuring Walsh co-sponsored by the Stanford College Republicans and Young America's Foundation. The student senate also opposed the event and students vandalized the promotional materials by setting posters advertising the event on fire. Additionally, the event managing platform Eventbrite removed the group's event from its website, forcing the group to arrange to use a new ticketing platform. Several events with alternative points of view took place at the same time that Walsh spoke.",None,[],65c1510079db8200391e917e
2023,"Stanford University, Stanford Law School",Secular,Kyle Duncan,Campus Speech,"Abortion, Civil Liberties, Gender, Judiciary System, Health, Sexuality","Administrator(s), Student(s)",From the Left,No,No,Substantial Event Disruption,No,"Law students interrupted Duncan’s prepared remarks at a Federalist Society event with almost nonstop shouting and heckling. During the Q&amp;A session, an administrator who came to the podium ostensibly to restore order defended Duncan's right to speak, but also seemed to side with the protesters, questioning whether Duncan's remarks were worth student distress.","Honor Roll, High Honors
Neutral. The university president and dean of the law school wrote Duncan a joint apology which stated in relevant part: “As has already been communicated to our community, what happened was inconsistent with our policies on free speech, and we are very sorry about the experience you had while visiting our campus. We are very clear with our students that, given our commitment to free expression, if there are speakers they disagree with, they are welcome to exercise their right to protest but not to disrupt the proceedings. Our disruption policy states that students are not allowed to ‘prevent the effective carrying out’ of a ‘public event’ whether by heckling or other forms of interruption. In addition, staff members who should have enforced university policies failed to do so, and instead intervened in inappropriate ways that are not aligned with the university’s commitment to free speech.”",[],65c1510079db8200391e9186
2023,State College of Florida,Public,Being Different Gives the World Color,Artwork,Race,Administrator(s),From the Right,No,No,Withdrew,No,"The college requested that organizers remove three pieces of artwork, including Being Different Gives the World Color, and the words ""diversity,"" ""justice,"" and ""inclusion"" from an exhibit. Organizers canceled the exhibit to look for a new location.","Neutral (Disingenuous), Condemned the Expression. The university VP for communications said: ""After due consideration and with disappointment, we decided to withdraw the exhibit from SCF Bradenton in the best interest of and in preserving the safety and security of our college community. We exercised our right, per our September 2022 agreement, to review the displays and asked that three pieces, 'Body &amp; Voice,' 'Good Trouble,' and 'Being Different Gives the World Color,' be withheld from the exhibit. . . . We also took into consideration the values of the college, the recent vandalism of EOD's display and current threats of violence on school campuses . . .[And there] was the overall concern . . . that the pieces were offensive.""",[],65c1510079db8200391e918d
2023,State College of Florida,Public,Body &amp; Voice,Artwork,Race,Administrator(s),From the Right,No,No,Withdrew,No,"The college requested that organizers remove three pieces of artwork, including Body &amp; Voice, and the words ""diversity,"" ""justice,"" and ""inclusion"" from an exhibit. Organizers canceled the exhibit to look for a new location.","Neutral (Disingenuous), Condemned the Expression. The university VP for communications said: ""After due consideration and with disappointment, we decided to withdraw the exhibit from SCF Bradenton in the best interest of and in preserving the safety and security of our college community. We exercised our right, per our September 2022 agreement, to review the displays and asked that three pieces, 'Body &amp; Voice,' 'Good Trouble,' and 'Being Different Gives the World Color,' be withheld from the exhibit. . . . We also took into consideration the values of the college, the recent vandalism of EOD's display and current threats of violence on school campuses . . .[And there] was the overall concern . . . that the pieces were offensive.""",[],65c1510079db8200391e9194
2023,State College of Florida,Public,Good Trouble,Artwork,Race,Administrator(s),From the Right,No,No,Withdrew,No,"The college requested that organizers remove three pieces of artwork, including Good Trouble, and the words ""diversity,"" ""justice,"" and ""inclusion"" from an exhibit. Organizers canceled the exhibit to look for a new location.",None,[],65c1510079db8200391e919b
2023,"State University of New York, Albany",Public,Ian Haworth,Campus Speech,"Gender, Political Views",Student(s),From the Left,No,No,Substantial Event Disruption,No,Students shouted down Haworth at a Turning Point USA-sponsored free speech event because of his statements about transgender people. The event was moved and Haworth did an abbreviated presentation.,"Condemned Content of Expression, Appeased Protesters.  Two administrators released a joint statement: “To be clear, the fact that the law requires the University to protect speech doesn't mean that UAlbany endorses the speakers’ worldview. We know who we are and what makes this place special. We are a community that thrives on the diversity of its people, faiths and ideas. . . . We unequivocally reject all forms of hate and bias, and we are committed to fostering a culture in which everyone is and feels welcome every single day.”  

Neutral (Disingenuous). A more general university statement was issued after the event: “Our constitutional obligation to protect speech, even when that speech fundamentally conflicts with our core values, is a pillar of our democratic system. We are equally committed to fostering an environment in which all students feel safe and included — and that the right to protest is also protected.”",[],65c1510079db8200391e91a2
2023,Syracuse University,Secular,Rabab Ibrahim Abdulhadi,Campus Speech,Israeli-Palestinian Conflict,"Administrator(s), Alumni, Stakeholder(s), Student(s)",From the Right,No,Yes,Revoked,No,"A group of students, parents and alumni petitioned the university to cancel an event featuring Abdulhadi. The petition garnered more than 1,800 signatures. Administrators canceled the speech due to “a sharp uptick in anti semitism, Islamophobia and abhorrent conduct threatening members of campus communities based on their identity,” and because of ""safety concerns.""","Neutral. In a message to the university community, the chancellor and president said: “Syracuse University cares deeply about free speech and remains strongly committed to academic freedom. We support those seeking to become better informed about important public issues, such as the conflict in the Middle East. However, in the current environment, it is vital that all of us plan carefully and in advance to ensure free speech also occurs in a time, place and manner that takes into account the safety and security of our whole community.”",[],65c1510079db8200391e91a9
2023,Syracuse University,Secular,Sarah Stockton,Campus Speech,Gender,"Activist(s), Faculty, Student(s)",From the Left,No,Yes,Substantial Event Disruption,Not Applicable,"Students and community members wanted the university to cancel Stockton's speech, calling Stockton's views anti-trans. A faculty member started a petition asking the university to cancel the event. The university did not cancel the event and it proceeded, but was moved to a new location due to ""security issues"" and a ""mandate"" from the university's public safety department.","Neutral. A university spokesperson said student groups are allowed to hold events that are “controversial, provocative views or offensive to some.”",[],65c1510079db8200391e91b0
2023,Syracuse University,Secular,Mom's for Liberty,Other,"Gender, Race, Sexuality","Administrator(s), Student Group(s)",From the Left,No,No,Rejected,No,"The College Republicans requested to reserve space for a Mom's for Liberty meeting but was informed by the university that student groups are unable to reserve space for off-campus groups. In response, the student group withdrew its request, though it argued that other student groups had brought in off-campus groups for events.",None,[],65c1510079db8200391e91b7
2023,Tufts University,Secular,Gregory Fried,Campus Speech,Abortion,Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,Hecklers continuously interrupted an event featuring Fried (and Stephen Sachs) organized by the campus chapter of the Federalist Society. Some of the hecklers used a sound machine that made it difficult for the audience to hear the speakers. Protesters objected that the panel on the topic of abortion consisted of two white men. Campus police were called but the two who arrived at different times were ignored by protesters who continued to disrupt. The police remained in the room until the event concluded.,None,[],65c1510079db8200391e91be
2023,Tufts University,Secular,Khalil Sayegh,Campus Speech,Israeli-Palestinian Conflict,"Student Group(s), Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"Student protesters interrupted an event sponsored by Tufts Friends of Israel and Tufts J-Street U featuring Sayegh, a Palestinian, (and Sarah Mandel, an Israeli) to discuss how to end the Israeli-Palestinian conflict. Shortly after the event began, masked protesters interrupted it with loud music and chanting. After several minutes, and before police could arrive, the disruptors left.","Honor Roll
Neutral. The university president made this statement after the event: “The disruption of the event and the offensive language directed toward the Jewish and Palestinian guest speakers are absolutely unacceptable and a violation of our community standards. Tufts University police and other relevant offices at the university are investigating and we will hold accountable any members of our community who are found to be responsible.”",[],65c1510079db8200391e91c5
2023,Tufts University,Secular,Sarah Mandel,Campus Speech,Israeli-Palestinian Conflict,"Student Group(s), Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"Student protesters interrupted an event featuring Mandel sponsored by two student groups, Tufts Friends of Israel and Tufts J-Street U, in which Mandel, an Israeli, (and Khalil Sayegh, a Palestinian) were discussing how to end the Israeli-Palestinian conflict. Shortly after the event began, masked protesters interrupted with loud music and chanting. After several minutes, and before police could arrive, the disruptors left.","Honor Roll
Neutral. The university president made this statement after the event: “The disruption of the event and the offensive language directed toward the Jewish and Palestinian guest speakers are absolutely unacceptable and a violation of our community standards. Tufts University police and other relevant offices at the university are investigating and we will hold accountable any members of our community who are found to be responsible.”",[],65c1510079db8200391e91cc
2023,Tufts University,Secular,Stephen Sachs,Campus Speech,Abortion,Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,Hecklers repeatedly interrupted an event featuring Sachs (and Gregory Fried) organized by the campus chapter of the Federalist Society. Some hecklers used a sound machine that made it difficult for the audience to hear the speakers. Protesters objected that the panel on the issue of abortion consisted of two white men. Campus police were called but the two who arrived at different times were ignored by protesters who continued to disrupt. The police remained in the room until the event concluded.,None,[],65c1510079db8200391e91d3
2023,University at Buffalo,Public,Michael Knowles,Campus Speech,Gender,Faculty,From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Three professors circulated a letter calling on the university president to rescind Knowles' invitation because his speech will ""effectively [be] a call for genocidal violence against members of the transgender community.” Knowles spoke successfully.","Honor Roll, High Honors
Neutral. The university released a statement stating that it supports the “fundamental right of its community and invited guests to peacefully express their views and opinions – even when others disagree. . . Freedom of expression also gives individuals the right to oppose the opinions of others, but it must be done in such a way that doesn’t limit the speaker or interfere with university operations. . . .As UB has seen in the past, speakers may hold opinions contrary to its own or make comments that can polarize the campus as they do the nation. This does not change our core beliefs as a university.""",[],65c1510079db8200391e91da
2023,University of Arkansas,Public,Joel Gordon,Campus Speech,Israeli-Palestinian Conflict,Adminitrator(s),From the Right,No,No,Withdrew,No,"Gordon was scheduled to appear on a panel with Nathan Thrall, who withdrew from the event after the university required Thrall to sign a pledge saying he would not boycott Israel. The event was canceled after Thrall withdrew.",None,[],65c1510079db8200391e91e1
2023,University of Arkansas,Public,Nathan Thrall,Campus Speech,Israeli-Palestinian Conflict,Adminitrator(s),From the Right,No,No,Withdrew,No,"The university informed Thrall that in order to appear on a panel, he would have to sign a pledge, as required by state law, not to boycott Israel. Thrall refused and the event was canceled.",None,[],65c1510079db8200391e91e8
2023,"University of California, Davis",Public,Charlie Kirk,Campus Speech,"Gender, Political Views",Student(s),From the Left,No,No,Substantial Event Disruption,No,"Students and off-campus groups protested Kirk's talk because of his right-wing views. Protesters banged on doors, smashed windows, blocked entrances, and used pepper spray in an attempt to keep people from attending the event. One police officer was injured and several protesters were arrested. The event continued without further disruption.","Condemned Content of Expression, Appeased Protesters. The university chancellor stated: “UC Davis stands with our transgender and non-binary Aggies in opposition to this hateful and divisive messaging.”",[],65c1510079db8200391e91ef
2023,"University of California, Davis",Public,Riley Gaines,Campus Speech,Gender,Corporation(s),From the Left,No,No,Disinvitation Attempt,Not Applicable,"Eventbrite removed an event featuring Gaines sponsored by the Davis College Republicans from its ticketing platform because it violated the platform's Community Guidelines and Terms of Service: specifically, a provision which does not allow events that ""discriminate against, harass, disparage, threaten, incite violence against, or otherwise target individuals or groups based on their actual or perceived race, ethnicity, religion, national origin, immigration status, gender identity, sexual orientation, veteran status, age, or disability."" Gaines spoke successfully on campus.","Neutral. The university released a statement including the following: ""We are committed to ensuring that all members of our community, including transgender and nonbinary people, are treated with dignity and respect on campus and are able to flourish. . . .We respect the right of our students to invite speakers to our campus, just as we respect the right of others to peacefully protest those whose views they find offensive. Allowing the use of campus facilities does not constitute an endorsement by the university of the event, the speakers or the views expressed.""",[],65c1510079db8200391e91f6
2023,"University of California, Los Angeles",Public,Jesse Singal,Campus Speech,Gender,Student Group(s),From the Left,No,No,Disinvitation Attempt,Not Applicable,"The campus chapter of Heterodox Academy, a faculty organization, invited Singal to campus. Prior to Singal's talk, a law student organization sent a letter to the law school dean demanding that event should only proceed if a panelist to counter Singal's views was also invited. Singal spoke successfully.",Unknown,[],65c1510079db8200391e91fd
2023,University of Chicago,Secular,Anna Levin-Rosen,Campus Speech,Israeli-Palestinian Conflict,"Student Group(s), Student(s)",From the Left,No,No,Substantial Event Disruption,No,"Chabad organized a group of students for a protest of Hamas' attack on Israel on the university's central quad. The group officially requested and reserved the space for five hours. As the demonstration began Students for Justice in Palestine disrupted the event, preventing Levin-Rosen (and as Hannah Auerbach and Yossi Brackman) from delivering their remarks.","Neutral: The university president addressed the community emphasizing the Chicago Principles of free expression.

Full statement: https://president.uchicago.edu/from-the-president/messages/231101-enormous-gifts-and-great-responsibilities",[],65c1510179db8200391e9204
2023,University of Chicago,Secular,Hannah Auerbach,Campus Speech,Israeli-Palestinian Conflict,"Student Group(s), Student(s)",From the Left,No,No,Substantial Event Disruption,No,"Chabad organized a group of students for a protest of Hamas' attack on Israel on the university's central quad. The group officially requested and reserved the space for five hours. As the demonstration began Students for Justice in Palestine disrupted the event, preventing Auerbach (and as Yossi Brackman and Anna Levin-Rosen) from delivering their remarks.","Neutral: The university president addressed the community emphasizing the Chicago Principles of free expression.

Full statement: https://president.uchicago.edu/from-the-president/messages/231101-enormous-gifts-and-great-responsibilities",[],65c1510179db8200391e920b
2023,University of Chicago,Secular,Yossi Brackman,Campus Speech,Israeli-Palestinian Conflict,"Student Group(s), Student(s)",From the Left,No,No,Substantial Event Disruption,No,"Chabad organized a group of students for a protest of Hamas' attack on Israel on the university's central quad. The group officially requested and reserved the space for five hours. As the demonstration began, Students for Justice in Palestine disrupted the event, preventing Brackman (and Hannah Auerbach and Anna Levin-Rosen) from delivering their remarks.","Neutral: The university president addressed the community emphasizing the Chicago Principles of free expression.

Full statement: https://president.uchicago.edu/from-the-president/messages/231101-enormous-gifts-and-great-responsibilities",[],65c1510179db8200391e9212
2023,University of Denver Sturm College of Law,Secular,Ilya Shapiro,Campus Speech,"Civil Liberties, Judiciary System, Race","Student Group(s), Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"A student group circulated an open letter demanding that the administration cancel Shapiro's talk, claiming Shapiro is a racist and criticizing Shapiro's views on DEI. Shapiro spoke successfully.","Neutral. An article describes the law-school administration warning that ""disruption of the event  [would be] subject to proceedings [under the school’s honor code], as well as potential referral to professional licensing authorities.'""",[],65c1510179db8200391e9219
2023,University of Florida,Public,Burn It Down: Communications of Resistance,Artwork,Police,Administrator(s),From the Right,No,No,Removed,No,"The university took down a student art exhibit titled, Burn It Down: Communications of Resistance, because administrators wanted to clarify that the artwork represented the views of the artists and not of the university.",None,[],65c1510179db8200391e9220
2023,"University of Illinois, Chicago",Public,Candace Owens,Campus Speech,"Gender, Immigration, Health, Race, Sexuality","General Public, Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students circulated a petition calling for administrators to cancel a student group-organized event featuring Owens (and Charlie Kirk), claiming Owens and Kirk have promoted conspiracy theories about election fraud and COVID-19 and have “demonized” transgender people, along with spreading other types of hate. Owens spoke successfully.","Neutral, Appeased Protesters. A university spokesperson released a statement that included: “UIC’s core values of freedom, equality and social justice for all, regardless of race, religion, national origin, disability status or sexual orientation, are deeply rooted in our diverse community and not endangered by the presence of any speaker or organization on campus.""",[],65c1510179db8200391e9227
2023,"University of Illinois, Chicago",Public,Charlie Kirk,Campus Speech,"Gender, Immigration, Health, Race, Sexuality, other","General Public, Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students and a collective of student groups known as UIC Against Hatred petitioned administrators to cancel the campus chapter of Turning Point USA's event featuring Kirk (and Candace Owens), claiming Kirk and Owens have promoted conspiracy theories about election fraud and COVID-19 and have “demonized” transgender people, along with spreading other types of hate.","Neutral, Appeased Protesters. A university spokesperson released a statement that included: “UIC’s core values of freedom, equality and social justice for all, regardless of race, religion, national origin, disability status or sexual orientation, are deeply rooted in our diverse community and not endangered by the presence of any speaker or organization on campus.""",[],65c1510179db8200391e922e
2023,University of Iowa,Public,Chloe Cole,Campus Speech,Gender,"Student Group(s), Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"Student groups and students protested and vandalized promotional materials for an event featuring Cole organized by the campus chapter of Young Americans for Freedom, objecting to Cole's stance on gender-affirming care for children. Student protesters attempted to block the entrance to the event but Cole spoke successfully.",None,[],65c1510179db8200391e9235
2023,University of Iowa,Public,Matt Walsh,Campus Speech,Gender,"Student Group(s), Student(s)",From the Left,No,Yes,Attempted Disruption,Not Applicable,"Students petitioned and protested in opposition to an event featuring Walsh organized by the campus chapter of Young Americans for Freedom, objecting to Walsh's views on LGBTQ issues. More six student organization leaders wrote an open letter asking that the event be canceled and that the sponsoring student group be suspended. Student sponsors of the event asserted that they were harassed, received threats, and that their promotional materials were taken down. During the event, protesters shouted at attendees, blocked the exits, and filled the hallway with marbles, but Walsh spoke successfully.","Neutral (Disingenuous). The university Police Assistant Director of Communications and External Relations told reporters: “All Iowa students are expected to follow the Code of Student Life, which sets standards for student behavior and conduct necessary to maintain a campus where ideas are freely exchanged, university property and processes are safeguarded, and conflicts are peacefully resolved.""",[],65c1510179db8200391e923c
