Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2022,"University of California, UC Law San Francisco",Public,Ilya Shapiro,Campus Speech,"Judiciary System, Political Views, race, gender",Student(s),From the Left,No,No,Substantial Event Disruption,No,"Hecklers disrupted a Federalist Society-organized event featuring Shapiro so substantially that even after an hour of waiting for protesters to quiet down, Shapiro was unable to speak. The hecklers objected to Shapiro's comments about U.S. Supreme Court vacancies.","Honor Roll, High Honors
Neutral. The university issued a statement after the event which read: ""The act of silencing a speaker is fundamentally contrary to the values of this school as an institution of higher learning; it is contrary to the pedagogical mission of training students for a profession in which they will prevail through the power of analysis and argument.""",[],65c1510379db8200391e94c7
2022,"University of California, Davis",Public,Stephen Davis,Campus Speech,Political Views,Student(s),From the Left,No,No,Substantial Event Disruption,No,Davis' Turning Point USA-sponsored talk was canceled by student organizers after fights broke out outside the event venue. Administrators escorted student organizers and Davis from the building.,"Honor Roll
Neutral. The university media department released a statement after the event which read in part: ""It is unfortunate that the event could not proceed as planned. As a public institution, UC Davis values and supports freedom of expression as rights guaranteed to every citizen. When the students agreed to cancel the event, UC Davis Student Affairs staff successfully evacuated the students and speaker from the building. . . .As a public university, we are committed to the First Amendment, and we are required to uphold it. We affirm the right of our students . . . to invite speakers to our campus, just as we affirm the right of others to protest speakers whose views they find upsetting or offensive. . . .[But c]alls for harm to others or acts of violence are not protected by the First Amendment to the U.S. Constitution.""",[],65c1510379db8200391e94ce
2022,"University of California, Davis",Public,What is a Woman?,Performance,Gender,Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,"20 minutes into a screening of the documentary, What is a Woman?, two masked student protesters opened the door, tossed a bag of manure into the room, and pepper-sprayed student organizers who pursued them. One of the student organizers was injured.",None,[],65c1510379db8200391e94d5
2022,"University of California, San Diego",Public,Huma Dar,Campus Speech,"Foreign Affairs, Terrorism",Student(s),From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"Indian students opposed Students for Justice in Palestine’s invitation of Dar to campus, claiming Dar has spread anti-India hate and supported terrorist organizations. Dar spoke successfully on a panel with Taher Herzallah and Mary Shigenobu.",Unknown,[],65c1510379db8200391e94dc
2022,"University of California, San Diego",Public,Mary Shigenobu,Campus Speech,Foreign Affairs,Student(s),From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"Shigenobu appeared on a panel with Huma Dar and Taher Herzallah, whose appearances on campus were opposed for different reasons by students. Indian students on campus opposed Dar's appearance, claiming Dar has spread anti-Indian hate and supports terrorist organizations. Jewish student and community groups opposed Herzallah's appearance, alleging anti-Semitism. Shigenobu spoke successfully.",Unknown,[],65c1510379db8200391e94e3
2022,"University of California, San Diego",Public,Taher Herzallah,Campus Speech,"Israeli-Palestinian Conflict, Race","Activist(s), Student Group(s), Student(s)",From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"Students, student groups, and multiple off-campus groups — including StopAntisemitism, Stand With Us, and the Hillel of San Diego — wanted the university to move Herzallah's event off campus, alleging Herzallah's anti-Semitism. Herzallah spoke successfully on campus.","Condemned Content of Expression, Appeased Protesters. The university chancellor told the campus community: “It is a great disappointment that some speakers on our campus may choose to exercise their right to free speech by advancing anti semitic points of view, and while those speakers have a right to be heard, they do not have a right to be free from criticism.”",[],65c1510379db8200391e94ea
2022,"University of California, San Diego",Public,Taher Herzallah,Campus Speech,"Foreign Affairs, Israeli-Palestinian Conflict, Race",Student(s),From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"Students petitioned the university president to cancel Herzallah's appearance and not allow him on campus, stating, ""Mr. Herzallah has been arrested on college campuses twice already, once in 2010 and in 2017."" Herzallah spoke successfully.",Unknown,[],65c1510379db8200391e94f1
2022,University of Central Florida,Public,B.o.B,Performance,Race,Student(s),From the Right,No,Yes,Cancellation Attempt,Not Applicable,"Students petitioned the university to cancel B.o.B's performance, claiming one of B.o.B's songs contained conspiracy theories and anti-Semitic language. B.o.B performed successfully.",None,[],65c1510379db8200391e94f8
2022,University of Cincinnati,Public,Kristan Hawkins,Campus Speech,Abortion,Student(s),From the Left,No,No,Attempted Disruption,No,"A student protested Hawkins' anti-abortion views by playing a recording of a crying baby during Hawkins' speech, causing a brief disruption.",None,[],65c1510379db8200391e94ff
2022,University of Florida,Public,Ben Sasse,Campus Speech,"Political Views, Race, Sexuality, abortion","Student Group(s), Student(s)",From the Left,No,No,Substantial Event Disruption,Yes,"Protesters who objected to Sasse's views on abortion, LGBTQ issues, and other issues repeatedly interrupted Sasse's address to the campus community by shouting and banging, forcing the event to end sooner than planned.",None,[],65c1510379db8200391e9506
2022,University of Houston,Public,Matt Walsh,Campus Speech,Gender,Student(s),From the Left,No,Yes,Substantial Event Disruption,No,"Students circulated a petition demanding that the university cancel Walsh's talk about his documentary, What is a Woman?, One or more tech students allegedly sabotaged the YouTube livestream of Walsh's presentation.","Neutral (Disingenuous). A university spokesperson told reporters: “UH is committed to upholding the First Amendment and protecting freedom of speech, even if the expression is offensive or disagreeable to some members of our community or in conflict with the core values of the university.”",[],65c1510379db8200391e950d
2022,University of Iowa,Public,Benny Johnson,Campus Speech,"Immigration, Race",Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,"During Johnson's presentation, an angry student kicked over the projector showing a meme of Kamala Harris welcoming a bus full of migrants. The student was arrested and charged with disorderly conduct.","Neutral. A university spokesperson stated: “[The] establishment of registered student organizations and their activities are protected by the First Amendment to the Constitution of the United States. . . . [A]ll speakers on campus are afforded the same First Amendment protection the university community is granted. Hate Speech, including speech that may be 'hateful, offensive, or inconsistent with the university values' is also protected by the First Amendment.""",[],65c1510379db8200391e9514
2022,University of Kentucky,Public,Memorial Hall Mural,Artwork,Race,Administrator(s),From the Left,No,No,Cancellation Attempt,Not Applicable,"Following protests over an unrelated racial incident on campus, the university decided to renovate Memorial Hall, where a mural was located, claiming it needed to create a more diverse and friendly space and that doing so necessitated removing the ""objectionable"" mural. This decision was announced even though a 2020 attempt to remove the mural was still in mediation.","Condemned Content of Expression, Appeased Protesters. The university president said: “We are taking steps that I believe do respond to some of the concerns we have heard over the past two weeks…one of the projects that passed is a renewal and revitalization of Memorial Hall. . . . For many, Memorial Hall is an iconic building in the heart of our campus. For many others, it is a space where a mural, in place since the 1930s, depicts in a distorted fashion the way enslaved people and other marginalized peoples were treated in Kentucky.”",[],65c1510379db8200391e951b
2022,University of Michigan Medical School,Public,Kristin Collier,Commencement Speech,Abortion,Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students petitioned the medical school to disinvite Collier from delivering a keynote speech at that year's White Coat Ceremony because of Collier's public opposition to abortion. The university refused, and Collier spoke successfully while some student protesters walked out.","Honor Roll, High Honors
Neutral. In an open letter to the medical school community, the dean stated regarding the opposition to Collier: ""Our values speak about honoring the critical importance of diversity of personal thought and ideas, which is foundational to academic freedom and excellence. We would not revoke a speaker because they have different personal ideas than others.""",[],65c1510379db8200391e9522
2022,"University of Michigan, Rackham Graduate School",Public,Ben Shapiro,Campus Speech,"Abortion, Gender, Race, Religion, Sexuality","Student Group(s), Student(s)",From the Left,No,No,Disinvitation Attempt,Not Applicable,"Students called for administrators to cancel an event featuring Shapiro, characterizing Shapiro's views as anti-abortion, transphobic, Islamophobic, homophobic, racist, and misogynistic. Shapiro spoke successfully.",None,[],65c1510379db8200391e9529
2022,University of Minnesota,Public,Mohammed el-Kurd,Campus Speech,"Israeli-Palestinian Conflict, Race","Student Group(s), Student(s)",From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"Off-campus groups, the Jewish Community Relations Council of Minnesota and the Dakotas and Minnesota Hillel, condemned Students for Justice in Palestine for inviting el-Kurd and wrote a joint letter to the university president asking it not to allow el-Kurd to speak. Alleging anti-Semitism, a student group, Students Supporting Israel, petitioned the university to force Students for Justice in Palestine, the organizers of the el-Kurd event, to hold that event off campus. el-Kurd spoke successfully.",None,[],65c1510379db8200391e9530
2022,University of New Mexico,Public,Tomi Lahren,Campus Speech,"Immigration, Race",Student(s),From the Left,No,No,Substantial Event Disruption,Not Applicable,"Protesters disrupted a Turning Point USA-organized speaking event featuring Lahren, objecting to Lahren's views on race and immigration. Student protesters chanted, banged on the walls, and pulled a fire alarm. Lahren was escorted out by police. Afterward, students circulated a petition calling for the university to revoke TPUSA's official recognition.","Honor Roll, High Honors
Neutral. A university statement was released just before the event:  “The University of New Mexico is committed to the principles of free speech and values its role as a public square for debate, a marketplace of ideas, and a place to test and challenge competing viewpoints and opinions. In this context, allowing speakers invited by a student organization on campus in no way implies an endorsement of the content of their speeches or their opinions. And those who disagree with the ideas expressed are encouraged to respectfully voice their perspectives.”",[],65c1510379db8200391e953e
2022,"University of North Carolina, School of Law",Public,Jeffrey Ventrella,Campus Speech,"Race, Sexuality",Student(s),From the Left,No,No,Substantial Event Disruption,No,"Members of the UNC School of Law community protested Ventrella's invitation and wanted to hold a Pride event at the same time, in the same room, as Ventrella's talk. After Ventrella began his remarks, protesters disrupted and attempted to shut down the event, repeatedly chanting, ""The Founders were enslavers,"" drowning out Ventrella's remarks. University security personnel did not enter the room and instead remained outside in the hallway, allowing the disruptions to continue.","Neutral (Disingenuous). A university spokesperson reiterated the university policy: “The University respects and believes in the rights of peaceful protesters,. . . . While anyone — including students, faculty and staff — may gather and exercise their rights to free speech, state law and the UNC System Board of Governors policy on free speech and free expression prohibits significant disruption of University operations or events.”",[],65c1510379db8200391e9545
2022,"University of North Carolina, Greensboro",Public,Ben Shapiro,Campus Speech,"Gender, sexuality, Political Views",Student(s),From the Left,No,Yes,Attempted Disruption,Not Applicable,"Students petitioned the university to rescind Shapiro's invitation and disband the Young Americans for Freedom chapter that invited Shapiro. Despite several disruptions, Shapiro finished his speech.","Neutral. The university's media relations director released a statement that included: “At UNC Greensboro (UNCG), we support free speech and social discourse. . . . As a public university, we cannot regulate free expression on the basis of content, whether we agree or disagree.”",[],65c1510379db8200391e954c
2022,University of North Texas,Public,Jeff Younger,Campus Speech,Gender,Student(s),From the Left,No,No,Substantial Event Disruption,No,"Protestors shouted, banged tables, and rang noisemakers to drown out Younger at a campus event sponsored by the Young Conservatives of Texas because Younger favors outlawing sex-reassignment surgeries for children. Event attendees largely could not hear Younger for most of the event. Younger was escorted off campus by police.","Honor Roll, High Honors
Neutral. The president of the university released a statement that included: “We have always touted the importance of freedom of expression and been proud of our students’ ability to speak up for themselves and participate in nonviolent protest. We have always been a passionate community that stands up for our ideals, but last night’s behavior by some individuals is not reflective of the UNT I know and love.”",[],65c1510379db8200391e9553
2022,University of Oregon,Public,Anthony Watson,Campus Speech,Political Views,"Student Group(s), Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"Masked attendees interrupted an event featuring Watson (and Stephen Davis) by yelling, ""This is fascism."" Security escorted them out.","Condemned Content of Expression, Appeased Protesters. A university spokesperson told reporters: “While the university may find certain speech to be disagreeable, offensive, or contrary to many of the values we hold as an institution, we at the same time recognize the rights of our student organizations to speak on such topics.""",[],65c1510379db8200391e955a
2022,University of Oregon,Public,Stephen Davis,Campus Speech,Political Views,"Student Group(s), Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"Masked attendees interrupted an event featuring Davis (and Anthony Watson) by yelling, “This is fascism.” Security escorted them out.","Honor Roll
Neutral. A university spokesperson told reporters: “While the university may find certain speech to be disagreeable, offensive, or contrary to many of the values we hold as an institution, we at the same time recognize the rights of our student organizations to speak on such topics.""",[],65c1510379db8200391e9561
2022,University of Pennsylvania,Secular,Liz Magill,Campus Speech,Class or Policy Issues,"General Public, Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,"Protesters critical of the university's part in gentrifying the surrounding neighborhood chanted and sung, interrupting Magill's speech at a convocation ceremony. Some students in the audience joined the protesters in chanting.","Honor Roll
Neutral. A university spokesperson said: “It was unfortunate that protesters disrupted convocation last night. Ironically, president Magill’s remarks were about productive disagreement and the value of learning across differences. . . . Penn is a place where productive debate and dialogue flourishes among people with different views, and our community is stronger for it.”",[],65c1510379db8200391e9568
2022,University of St. Thomas,Religious,Michael Knowles,Campus Speech,"Gender, Race, other",Administrator(s),From the Left,Yes,No,Revoked,No,"An administrator denied Young America's Foundation's request to have Knowles speak, stating Knowles' statements do not align with the ""St. Thomas Conviction Statements on dignity and diversity."" The administrator also accused Knowles of making “statements that are derogatory to the transgender and autistic community.” Students petitioned to allow Knowles to speak.","Condemned Content of Expression. The Deputy Director of Campus Life wrote that ""after reviewing the online content available for Mr. Knowles, I concluded that the event does not meet the criteria for an approved club event. Statements he has made do not align with our St. Thomas Conviction Statement on dignity and diversity. Specifically, Mr. Knowles has made statements that are derogatory to the transgender and autistic community.""",[],65c1510379db8200391e956f
2022,"University of Texas, Arlington",Public,Jeff Younger,Campus Speech,Gender,"Student Group(s), Student(s)",From the Left,No,No,Disinvitation Attempt,No,"Students and student groups protested against Younger speaking on campus, objecting to Younger's views on sex-reassignment surgeries for children. While the school of social work, the LGBTQ+ program, and the Office for Cultural Engagement and Social Change made statements in support of the protesters, the main campus administration remained silent. Younger spoke successfully.",None,[],65c1510379db8200391e9576
2022,"University of Texas, Austin",Public,Charlie Kirk,Campus Speech,"Abortion, Political Views",Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,"During an on-campus tabling event about abortion, student protesters attempted to drown out Kirk with music.",None,[],65c1510379db8200391e957d
2022,"University of Texas, Austin",Public,Charlie Kirk,Campus Speech,"Abortion, Political Views, Scientific Views",Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,Students heckled Kirk as he began his remarks. Some were arrested for vandalizing university property. Kirk finished his remarks.,None,[],65c1510379db8200391e9584
2022,University of Virginia,Public,Mike Pence,Campus Speech,"Gender, Immigration, Race, Sexuality",Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students called on the university, including by penning an editorial in the student paper with multiple signatures, to cancel a student organization's plan to have Pence speak on campus. The students objected to Pence's views on race, immigration, gender, and sexuality. Pence spoke successfully.","Honor Roll, High Honors
Neutral. The president and provost of the university published an op-ed together that read:  ""As stated in the free speech statement recently endorsed by the Board of Visitors — 'all views, beliefs, and perspectives deserve to be articulated and heard, free from interference. This commitment underpins every part of the University’s mission.' As the statement explains, this is not because 'every idea is equally good.' Instead, it 'reflects the view that every idea must be heard so that it may be subjected to the rigorous scrutiny necessary to advance knowledge.'  This includes, it should be noted, ensuring that the University protect the right to articulate, hear and debate ideas that some might label 'inherently divisive,' whatever that might mean.""",[],65c1510479db8200391e958b
2022,"University of Virginia, School of Law",Public,Erin Hawley,Campus Speech,"Religion, Civil Liberties, Gender, Sexulality, Judiciary System","Student Group(s), Student(s)",From the Left,No,No,Disinvitation Attempt,Not Applicable,"Members of LGBTQ+ and progressive law student organizations objected to the Federalist Society's invitation of Hawley to discuss a pending Supreme Court case, 303 Creative LLC v. Elenis, characterizing Hawley's perspective as anti-LGBTQ+. Hawley spoke successfully.","Honor Roll, High Honors
Neutral. A university spokesperson told reporters: “Much like schools, institutes, and other organizations, student groups are free to invite speakers of their choosing to speak at events.  . . . Members of our community are also free to avoid those events or to speak in respectful opposition to the ideas shared at those events.”",[],65c1510479db8200391e9592
2022,"University of Wisconsin, Madison",Public,Matt Walsh,Campus Speech,Gender,Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,"Students protested outside the venue where Walsh was speaking about his documentary, What is a Woman?, There were disturbances among the protesters, some minor injuries, and some efforts to block students from entering the venue, but Walsh spoke successfully. Several members of the university administration commented, giving somewhat contradictory views on Wash's presence on campus.","Honor Roll
Neutral. A university spokesperson defended free speech and condemned protesters damaging property: ""The university is deeply committed to the right to free speech. However, criminal damage to the university’s buildings and spaces − for any reason or purpose − is unacceptable and will not be tolerated.""   

A different perspective was given by the Dean of Students, who Condemned Content of Expression. ""[W]e believe [Walsh's views] are harmful to the trans community.""",[],65c1510479db8200391e9599
2022,"University of Wisconsin, Superior",Public,Matt Walsh,Campus Speech,"Gender, Race",Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,Students called for the university to cancel Walsh's talk and petitioned the university to move the event off campus because of Walsh's views on gender and his alleged sexism and racism. Walsh spoke successfully on campus.,"Honor Roll
Neutral. The university released a statement: “While we understand that some may find Mr. Walsh’s views offensive, universities – especially public institutions legally bound by the first amendment – must welcome free speech and the expression of opposing views. University administrators have been working directly with students to ensure they are educated and equipped to engage in civil discourse.”",[],65c1510479db8200391e95a0
2022,Vassar College,Secular,Jeh Johnson,Commencement Speech,Immigration,"Student Group(s), Student(s)",From the Left,No,No,Withdrew,No,"Johnson withdrew from giving the commencement address after facing opposition. Students and student groups strongly opposed his invitation to speak and threatened to disrupt the event because, while serving as the Secretary of the Department of Homeland Security, Johnson opened detention centers at the U.S.-Mexican border in response to an influx of immigrants seeking asylum from violence in Central and South America.","Encouraged (or Approved of) Self-Censorship. The college president's statement included: ""While I continue to believe that engaging in discussion about topics about which we disagree is essential to learning, I recognize that Commencement is not always the right setting for those, sometimes difficult, conversations.""",[],65c1510479db8200391e95a7
2022,Virginia Tech University,Public,Steven Salaita,Campus Speech,"Israeli-Palestinian Conflict, Race","Student Group(s), Student(s)",From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"Jewish student leaders and a student group, Hokies Against Hate, started a petition demanding the university condemn the Graduate and Professional Student Senate for inviting Salaita to be the keynote speaker at an upcoming Research Symposium and Exposition on campus because of Salaita's alleged anti-Semitic statements. The petition garnered more than 800 signatures but Salaita spoke successfully.","Honor Roll
Neutral. A university spokesperson told reporters: “[F]ree speech and our commitment to respect all people are strongly held principles at Virginia Tech, even though at times, these ideals can conflict.”

“Some speech that promotes ideologies of hate, for example, is protected free speech under the First Amendment, yet as a community, we are all threatened by ideologies of hate. Our Principles of Community reject all forms of prejudice and discrimination and value human diversity yet it also recognizes the importance of free expression. At moments like this, we support open expression within a climate of civility and mutual respect as we strive to create an open and inclusive environment where all individuals feel safe and respected.""",[],65c1510479db8200391e95ae
2022,Washburn University,Public,Michael Knowles,Campus Speech,Gender,Administrator(s),From the Left,No,No,Disinvitation Attempt,Not Applicable,"The College Republicans' and Young Americans for Freedom's work to bring Knowles to speak on campus faced numerous bureaucratic roadblocks, presumably because of Knowles' views on transgenderism. The groups received an initial quote from the university of $30,000 for security, which subsequently was reduced to $780. Knowles spoke successfully.","Condemned Content of Expression. The university president sent out a campus wide email that said: ""While we support the right to speak freely, Washburn University does not condone the hate and misinformation spread by the speaker [Knowles]and his supporters.""",[],65c1510479db8200391e95b5
