Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2011,Loyola University of Chicago,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511179db8200391ea87a
2011,Madonna University,Religious,Christine Gannon,Campus Speech,Abortion,"Activist(s), Student Group(s)",From the Right,No,Yes,Revoked,No,The university president revoke Gannon's invitation by the sign-language studies department to teach a workshop on sexual issues amid protests by on-campus and off-campus groups over Gannon's pro-choice views. An online brochure advertising the event was also removed from the university website.,"Appeased Protesters. The university president informed students by email: ""I wanted to inform you as soon as possible that there will be no speaker from Planned Parenthood at Madonna University (including the Orchard Lake or any other MU extension). You can share this with our Campus Ministry students. I am sure this will bring relief to their parents as well. Thank you for your prayers.""",[],65c1511179db8200391ea881
2011,Marquette University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511179db8200391ea888
2011,Messiah College,Religious,Frances Piven,Campus Speech,Class or Policy Issues,"General Public, Student(s)",From the Right,No,No,Disinvitation Attempt,Not Applicable,"Students protested the college's invitation of Piven, arguing she was too liberal and ""Marxist."" Piven spoke successfully.","Honor Roll
Neutral. The college dean stated: “In order to educate students who can thoughtfully engaged and serve the church and society, students must encounter many different points of view, and they must be guided and nurtured as they reflect on, assess and apply those points of view.”",[],65c1511179db8200391ea88f
2011,Messiah College,Religious,James Matera,Campus Speech,Class or Policy Issues,"Student Group(s), Student(s)",From the Left,No,No,Revoked,No,"The College Republicans, who invited Matera to campus to provide a response to Frances Piven's lecture, rescinded the invitation after learning Matera made ""inappropriate"" comments at another college.",None,[],65c1511179db8200391ea896
2011,Point Loma Nazarene University,Religious,Vicente Fox,Campus Speech,Civil Liberties,Administrator(s),From the Right,No,No,Revoked,No,The university rescinded its invitation to Fox due to Fox's support for drug legalization. Another area school invited Fox to speak after the cancellation.,"Condemned Content of Expression.  A university spokesperson explained: “Point Loma Nazarene University considered hosting an event on campus featuring former president of Mexico Vicente Fox. However, we decided not to host the event. . . .While Fox’s stance on drug legalization did factor into our eventual decision to not host this event, it was not the sole deciding factor.”",[],65c1511179db8200391ea89d
2011,Providence College,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Administrator(s),From the Right,No,No,Rejected,Not Applicable,"The college banned performances of the play, The Vagina Monologues, on campus in 2006 because ""its depiction of female sexuality is so deeply at odds with the true meaning and morality that the Catholic Church’s teaching celebrates."" Students performed the play off campus for the fifth year straight.",Unknown,[],65c1511279db8200391ea8a4
2011,San Diego City College,Community College,Bonnie Dumanis,Campus Speech,Judiciary System,"Activist(s), Student(s)",From the Left,No,No,Withdrew,No,Students wanted to prevent District Attorney Dumanis from speaking because her office had not prosecuted a suspect in a murder case. Dumanis canceled the appearance.,None,[],65c1511279db8200391ea8ab
2011,Siena College,Religious,Widney Brown,Campus Speech,Abortion,Activist(s),From the Right,No,No,Revoked,Not Applicable,The Cardinal Newman Society urged the college to revoke its speaking invitation to Brown because of Brown's views on abortion. The college disinvited Brown.,"Condemned Content of Expression, Appeased Protesters. A news article reported: “The Globalization Program has canceled the lecture . . . . Some previous statements made by the planned speaker were contrary to the spirit and mission of Siena College.”",[],65c1511279db8200391ea8b2
2011,St. Francis University,Religious,Ellen Goodman,Campus Speech,Abortion,"Administrator(s), Student Group(s), Student(s)",From the Right,No,No,Revoked,No,The Cardinal Newman Society objected to Goodman's appearance due to her pro-choice views. The college administration revoked Goodman's invitation.,None,[],65c1511279db8200391ea8b9
2011,"University of California, Santa Barbara",Public,David Horowitz,Campus Speech,"Race, Religion",Student(s),From the Left,No,No,Disinvitation Attempt,Not Applicable,"The student finance board initially denied security funding for a College Republican-run event featuring Horowitz, objecting to Horowitz's views on race and Islam. The university administration stepped in and allocated $800 for security. Horowitz spoke successfully.",None,[],65c1511279db8200391ea8c0
2011,University of Detroit Mercy,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511279db8200391ea8c7
2011,University of Michigan Law School,Public,Rob Portman,Commencement Speech,"Gender, Sexuality",Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Hundreds of students, including almost 100 of the university's graduating class, emailed school officials opposing the law school's invitation of Portman to deliver a commencement speech. Portman spoke successfully.",None,[],65c1511279db8200391ea8ce
2011,"University of Michigan, Ann Arbor",Public,Rick Snyder,Commencement Speech,"Class or Policy Issues, Political Views","General Public, Student(s)",From the Left,No,No,Disinvitation Attempt,Not Applicable,"Students urged the university not to choose Snyder as a commencement speaker due to Snyder's proposed higher education budget cuts and other conservative policies. Snyder spoke successfully while protests occurred outside, and some students turned their backs to him during his speech.","Neutral. The university president said: “We are pleased that Governor Rick Snyder has accepted our invitation to be the commencement speaker and address our graduates. . . . His appearance continues a U of M tradition of inviting the newly elected governor to be the graduation speaker. Governors Milliken, Blanchard, Engler and Granholm all have addressed graduating classes, and Governor Snyder will extend this tradition.”",[],65c1511279db8200391ea8d5
2011,University of Pennsylvania,Secular,Eric Cantor,Campus Speech,Class or Policy Issues,"Activist(s), Faculty, General Public, Student(s)",From the Left,No,No,Withdrew,No,"Students and off-campus groups including Occupy Philadelphia and labor unions gathered on campus to protest Cantor's economic policies, leading him to withdraw from speaking just hours before his speech.",None,[],65c1511279db8200391ea8dc
2011,University of San Francisco,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511279db8200391ea8e3
2011,"University of Wisconsin, Madison",Public,Robert Clegg,Campus Speech,Race,Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,"After an off-campus press conference was disrupted earlier in the day, the university moved Clegg's debate with law professor Larry Church from the law school to a larger university hall and provided additional security for the event. Clegg was hissed and booed throughout his talk, but was able to speak successfully.",None,[],65c1511279db8200391ea8ea
2011,"University of Wisconsin, Madison",Public,Robert Clegg,Other,Race,Student(s),From the Left,No,No,Substantial Event Disruption,No,"More than a hundred students disrupted Clegg's morning press conference at a local hotel becasue they objected to findings from two studies conducted by Clegg's organization, the Center for Equal Opportunity. Clegg was forced to shut the press conference down.",None,[],65c1511279db8200391ea8f1
2011,Villanova University,Religious,Bob Casey Jr.,Commencement Speech,"Abortion, Other","Activist(s), Student(s)",From the Right,No,No,Disinvitation Attempt,Not Applicable,"Students for Life and the Cardinal Newman Society urged the university to rescind its invitation of Casey Jr. because Casey Jr. is pro-contraception and, in the groups' view, not strong enough in his anti-abortion stance. Casey Jr. spoke successfully.",Unknown,[],65c1511279db8200391ea8f8
2011,Washington University in St. Louis,Secular,Bristol Palin,Campus Speech,"Other, Political Views","Student Group(s), Student(s)",From the Left,No,Yes,Revoked,No,"Students protested and started a referendum to repeal the university's funding for Palin to speak at a sexual responsibility event. Some students objected to Palin's pro-abstinence position, but others objected to spending student funds on having a political figure tell her personal story rather than having an expert speak. Palin and the Student Health Advisory Committee, which had invited her, mutually agreed she shouldn't speak.","Neutral. The president of the University Student Health Advisory Committee responded to protestors with: ""We're not asking you to agree with what Bristol [Palin] says.""",[],65c1511279db8200391ea8ff
2011,Washington University in St. Louis,Secular,Marvin Casey,Performance,Israeli-Palestinian Conflict,"Activist(s), Student Group(s)",From the Left,No,No,Revoked,No,"Universal Beatz and multiple student organizations that invited Casey, an Israeli ""cultural ambassador,"" to perform at an international hip-hop event revoked its invitation after facing pressure from on-campus and off-campus members of the pro-Palestinian Boycott, Divestment, and Sanctions movement.",None,[],65c1511279db8200391ea906
2011,Worcester Polytechnic Institute,Secular,Rex Tillerson,Commencement Speech,Environment,"Alumni, Student Group(s), Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students tried to get the university to uninvite Tillerson because of Tillerson's relationship with Exxon. When the administration refused to disinvite Tillerson, students organized a separate commencement address.","Supported Speaker (or Artist) as a Person. The university president's statement included: ""Rex Tillerson is one of this nation’s most successful business leaders, a recognized and respected authority on energy, a champion of science, technology, engineering and math (STEM) education, and a friend to WPI.""",[],65c1511279db8200391ea90d
2010,Brandeis University,Secular,Michael Oren,Commencement Speech,"Israeli-Palestinian Conflict, Political Views","General Public, Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students opposed the university's selection of Oren to deliver a commencement speech, including by starting a facebook page protesting the selection, objecting to Oren's pro-Israel views. Oren spoke successfully.","Supported Speaker (or Artist) as a Person. The university president said: “Each of these distinguished individuals, in his or her own way, represents the pillars of this university and its mission. Awarding these honorary degrees is the last lesson we pass along to our students before they leave.""",[],65c1511279db8200391ea914
2010,Butler University,Secular,John Roberts,Commencement Speech,"Judiciary System, Political Views",Faculty,From the Left,No,No,Rejected,No,"Faculty rejected a student proposal to invite Roberts, the chief justice of the U.S. Supreme Court, because they like to avoid inviting political figures to be commencement speakers.",None,[],65c1511279db8200391ea91b
2010,"California State University, Stanislaus",Public,Sarah Palin,Campus Speech,Political Views,"Activist(s), Student(s)",From the Left,No,No,Disinvitation Attempt,Not Applicable,"Students protested Palin, objecting to her conservative politics and the school's refusal to disclose Palin's speaking fee when Palin was invited to speak at the university's 50th anniversary gala hosted by the CSU Stanislaus Foundation. This prompted local activists to call to rescind Palin's invitation, and when students found part of Palin's contract in the trash the state attorney general placed the university's foundation arm under investigation. Palin spoke successfully.","Neutral. The president of the foundation board stated: ""Friday’s sold-out dinner was expected to bring in more than $200,000, which would make the gala the most successful fundraiser in the university’s history . . . We're not here to make a political statement, we're here to make money.""",[],65c1511279db8200391ea922
2010,Columbia University School of International and Public Affairs,Secular,Vikram Pandit,Commencement Speech,Class or Policy Issues,Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students protested Pandit's career as a bank executive and created a Facebook group called, ""We don't want a bank executive to speak at our commencement."" Pandit spoke successfully.","Supported Content of Expression. The dean wrote: ""He [Pandit] is unusually thoughtful and forthright on the role of Citi and other banks leading up to the crisis, most recently in testifying before Congressional committees. . . . I think that students and their families will find Mr. Pandit, who favors better regulation of the banking industry, to be an unusually interesting graduation speaker.""",[],65c1511279db8200391ea929
2010,Gonzaga University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Administrator(s),From the Right,No,No,Rejected,No,"The university originally banned performances of The Vagina Monologues in 2002, stating that it is ""vulgar,"" describes lesbian activity in a positive manner, and reduces “sexuality to selfish pleasure.” The interim president upheld the ban, preventing the performance, and students protested.",Unknown,[],65c1511279db8200391ea930
2010,"Indiana University, Bloomington",Public,Tom Woods,Campus Speech,Political Views,Administrator(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,"The university claimed Woods ""lacked sufficient academic credibility"" and twice denied funding to the Young Americans for Libery for an event featuring Woods. The students independently raised money to bring Woods to campus, the administration ultimately partially funded the event, and Woods spoke successfully.","Condemned Speaker (or Artist) as Person (Not Views). The university's statement said that Woods was ""Uncredentialed.""",[],65c1511279db8200391ea937
2010,Loyola Marymount University,Religious,Deval Patrick,Commencement Speech,"Abortion, Civil Liberties, Sexuality",Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,The Cardinal Newman Society urged the university to rescind its invitation of Patrick to deliver a commencement speech because of Patrick's views on abortion and his support for gay marriage. Patrick spoke successfully.,Unknown,[],65c1511279db8200391ea93e
2010,Loyola Marymount University,Religious,Marlene Canter,Commencement Speech,"Abortion, Civil Liberties, Sexuality",Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,The Cardinal Newman Society urged the university to rescind its invitation of Carter because of Carter's views on abortion and her support for gay marriage. Carter spoke successfully.,Unknown,[],65c1511279db8200391ea945
2010,Marquette University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Administrator(s),From the Right,No,No,Rejected,No,"The university banned performances of the play, The Vagina Monologues, on campus in 2006. Students performed the play off campus for the third year straight.",Unknown,[],65c1511279db8200391ea94c
