Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2014,Valdosta State University,Public,Ben Carson,Campus Speech,"Health, Race, Sexuality, Civil Liberties",Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Carson faced opposition and calls to rescind his invitation because of his views on gay marriage, Obamacare, and the Ferguson race protests. The university refused to cancel the event and Carson spoke successfully.","Honor Roll
Neutral. The university president stated: “I believe that all artists, researches, and speakers deserve to be heard.""",[],65c1510f79db8200391ea5be
2014,Villanova University,Religious,Jill Biden,Commencement Speech,Abortion,Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,The Cardinal Newman Society urged the university to rescind its invitation of Biden to deliver a commencement speech because of her views on abortion. Biden spoke successfully.,Unknown,[],65c1510f79db8200391ea5c5
2014,Yale University,Secular,Ayaan Hirsi Ali,Campus Speech,Religion,"Student Group(s), Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,Yale's Muslim Student Association wrote a letter demanding that the university disinvite Ali or that it invite additional speakers with opposing viewpoints. Ali spoke successfully.,"Honor Roll
Neutral. The William F. Buckley, Jr. Program speaker series president stated: “An invitation and decision to go forward with this event is not an endorsement of her [Ali's] views or her past statements. . . . It is an endorsement of her right to share those views and an endorsement of free speech.”",[],65c1510f79db8200391ea5cc
2014,Central Connecticut State University,Public,Creation and Destruction,Artwork,"Foreign Affairs, Gender","Administrator(s), Faculty",From the Left,No,No,Removed,No,"English faculty complained about the mural's depiction of ""everday people"" as soldiers in battle, including a chef who is pointing a gun directly at the head of anyone entering the women's bathroom. Creation and Destruction was one of six murals removed by the university according to its official ""Mural Policy"" that requires all murals to obtain an extension remain in their location after one semester. 12 other murals were also scheduled to be removed.",None.,"['https://centralrecorder.org/31418/news/mural-causes-controversy-in-willard/', 'https://academeblog.org/2014/05/21/why-bureaucrats-fear-art/', 'https://www.nbcconnecticut.com/news/local/ccsus-mural-removal-plan-draws-frustration-in-student-art-community/66330/', 'https://academeblog.org/2014/05/15/murals-being-destroyed-at-central-ct-state-university/', 'https://www.courant.com/2012/05/15/ccsu-professor-says-mural-artists-are-being-harassed-2/', 'https://academeblog.org/2014/05/19/50-voices-speaking-in-defense-of-art/', 'https://docs.google.com/document/d/1Br0_tV-wrz9GtnJyuSH_CDyWKREd68GjW2BFlnq6WjY/pub']",679bf7ff537ee222ff1fced4
2014,Central Connecticut State University,Public,Designasaurus,Artwork,Other,Administrator(s),Not Applicable,No,No,Removed,No,"Designasaurus was one of six murals removed by the university according to its official ""Mural Policy"" that requires all murals to obtain an extension remain in their location after one semester. 12 other murals were also scheduled to be removed.",None.,[],679bfad6f6927922d6c36932
2014,Central Connecticut State University,Public,Copernicus Hall Mural IV,Artwork,Other,"Administrator(s), Faculty",Not Applicable,No,No,Removed,No,"A mural depicting street art was one of six murals removed by the university according to its official ""Mural Policy"" that requires all murals to obtain an extension remain in their location after one semester. 12 other murals were also scheduled to be removed.",None.,"['https://centralrecorder.org/31418/news/mural-causes-controversy-in-willard/', 'https://academeblog.org/2014/05/21/why-bureaucrats-fear-art/', 'https://www.nbcconnecticut.com/news/local/ccsus-mural-removal-plan-draws-frustration-in-student-art-community/66330/', 'https://academeblog.org/2014/05/15/murals-being-destroyed-at-central-ct-state-university/', 'https://www.courant.com/2012/05/15/ccsu-professor-says-mural-artists-are-being-harassed-2/', 'https://academeblog.org/2014/05/19/50-voices-speaking-in-defense-of-art/', 'https://docs.google.com/document/d/1Br0_tV-wrz9GtnJyuSH_CDyWKREd68GjW2BFlnq6WjY/pub']",679bfb872542c5031b3d4cee
2014,Central Connecticut State University,Public,Copernicus Hall Mural III,Artwork,Other,Administrator(s),Not Applicable,No,No,Removed,No,"A mural in the microbiology deparment was one of six murals removed by the university according to its official ""Mural Policy"" that requires all murals to obtain an extension remain in their location after one semester. 12 other murals were also scheduled to be removed.",None.,"['https://centralrecorder.org/31418/news/mural-causes-controversy-in-willard/', 'https://academeblog.org/2014/05/21/why-bureaucrats-fear-art/', 'https://www.nbcconnecticut.com/news/local/ccsus-mural-removal-plan-draws-frustration-in-student-art-community/66330/', 'https://academeblog.org/2014/05/15/murals-being-destroyed-at-central-ct-state-university/', 'https://www.courant.com/2012/05/15/ccsu-professor-says-mural-artists-are-being-harassed-2/', 'https://academeblog.org/2014/05/19/50-voices-speaking-in-defense-of-art/', 'https://docs.google.com/document/d/1Br0_tV-wrz9GtnJyuSH_CDyWKREd68GjW2BFlnq6WjY/pub']",679bfc9bd3353c02b2259e29
2014,Central Connecticut State University,Public,Copernicus Hall Mural II,Artwork,Other,"Administrator(s), Faculty",Not Applicable,No,No,Removed,No,"A mural depicting a gigantic fish tank was one of six murals removed by the university according to its official ""Mural Policy"" that requires all murals to obtain an extension remain in their location after one semester. 12 other murals were also scheduled to be removed.",None.,"['https://centralrecorder.org/31418/news/mural-causes-controversy-in-willard/', 'https://academeblog.org/2014/05/21/why-bureaucrats-fear-art/', 'https://www.nbcconnecticut.com/news/local/ccsus-mural-removal-plan-draws-frustration-in-student-art-community/66330/', 'https://academeblog.org/2014/05/15/murals-being-destroyed-at-central-ct-state-university/', 'https://www.courant.com/2012/05/15/ccsu-professor-says-mural-artists-are-being-harassed-2/', 'https://academeblog.org/2014/05/19/50-voices-speaking-in-defense-of-art/', 'https://docs.google.com/document/d/1Br0_tV-wrz9GtnJyuSH_CDyWKREd68GjW2BFlnq6WjY/pub']",679bfd77a77dd1272f1eb6f3
2014,Central Connecticut State University,Public,Copernicus Hall Mural I,Artwork,Other,"Administrator(s), Faculty",Not Applicable,No,No,Removed,No,"A mural depicting the day in the life of a teacher was one of six murals removed by the university according to its official ""Mural Policy"" that requires all murals to obtain an extension remain in their location after one semester. 12 other murals were also scheduled to be removed.",None.,"['https://centralrecorder.org/31418/news/mural-causes-controversy-in-willard/', 'https://academeblog.org/2014/05/21/why-bureaucrats-fear-art/', 'https://www.nbcconnecticut.com/news/local/ccsus-mural-removal-plan-draws-frustration-in-student-art-community/66330/', 'https://academeblog.org/2014/05/15/murals-being-destroyed-at-central-ct-state-university/', 'https://www.courant.com/2012/05/15/ccsu-professor-says-mural-artists-are-being-harassed-2/', 'https://academeblog.org/2014/05/19/50-voices-speaking-in-defense-of-art/', 'https://docs.google.com/document/d/1Br0_tV-wrz9GtnJyuSH_CDyWKREd68GjW2BFlnq6WjY/pub']",679c023da109d7271237849b
2013,Bellarmine University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place on campus but included disclaimers stating that the university does not endorse and is in no way connected with the play.",Unknown,[],65c1510f79db8200391ea5d3
2013,Benedictine College,Religious,Paul Ryan,Commencement Speech,Class or Policy Issues,Alumni,From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Alumni, students, and faculty protested and petitioned the college to disinvite Ryan from delivering a commencement speech, objecting to Ryan's fiscal policies, which they considered harmful to the poor. Ryan spoke successfully.","Supported Speaker (or Artist) as a Person.  The college president said: ""'Catholics may disagree on Ryan's budget proposals — a matter of prudential judgment."" But he also said Ryan was a laudable commencement speaker for a Catholic college.",[],65c1510f79db8200391ea5da
2013,Boston College,Religious,Enda Kenny,Commencement Speech,Abortion,Activist(s),From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"Off-campus pro-life groups protested the college's invitation of Kenny to deliver a commencement speech, objecting to Kenny's pro-choice views. They circulated a letter encouraging people to ask the college administration to disinvite Kenny. Kenny spoke successfully.","Supported Speaker (or Artist) as a Person. A university spokesperson said: ""Boston College invited Prime Minister Kenny a year ago to speak at our commencement in light of our longstanding connection with Ireland and our desire to recognize and celebrate our heritage. . . Our invitation is independent of the proposed bill that will be debated in the Irish Parliament this summer.""",[],65c1510f79db8200391ea5e1
2013,Brown University,Secular,Ray Kelly,Campus Speech,Race,Student(s),From the Left,No,Yes,Substantial Event Disruption,No,"Students opposed Kelly's appearance due to his implementation of ""stop-and-frisk"" policies. Students, alumni, and community members sent a petition to the Taubman Center, who was sponsoring the event, requesting that the lecture be canceled. Protests during the event were so disruptive that Kelly was unable to speak.","Honor Roll, Highest Honors
Neutral. The university's official report on events quotes the university's VP as saying that “protest is a necessary and acceptable means of expression within the Brown community. Protests or demonstrations that infringe upon the rights of others to peaceful assembly and the free exchange of ideas or that interfere with the rights of others to attend a function of the University cannot be tolerated. … The University must be a place where ideas are exchanged freely.”",[],65c1511079db8200391ea5e8
2013,Coastal Carolina University,Public,Tim Scott,Commencement Speech,Gender,Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,Students petitioned the university not to select Scott as a commencement speaker because Scott voted against the Violence Against Women Act. Scott spoke successfully.,"Supported Speaker (or Artist) as a Person. A spokesperson said: ""As someone who nearly failed out of high school, [Scott] very much appreciates the value of an education and hopes to share some of the lessons he learned with the young men and women set to embark on their professional lives.""",[],65c1511079db8200391ea5ef
2013,College of the Holy Cross,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the college to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511079db8200391ea5f6
2013,Duquesne University,Religious,Geraldo Rivera,Campus Speech,Other,Administrator(s),From the Right,No,No,Revoked,No,The university revoked an invitation to Rivera after learning that Rivera had posted a nearly nude picture of himself online.,"Condemned Speaker (or Artist). A university spokesperson stated: ""The administration felt that Mr. Rivera’s decision to post a nearly naked picture of himself on social media was inappropriate and inconsistent with who we are as a Catholic Spiritan university and therefore withdrew the invitation.""",[],65c1511079db8200391ea5fd
2013,Florida Atlantic University,Public,Bentzi Gruber,Campus Speech,Israeli-Palestinian Conflict,Student Group(s),From the Left,No,No,Attempted Disruption,Not Applicable,"During Gruber's speech members of FAU Students for Justice in Palestine unfurled a banner that read ""WAR CRIMINAL."" Other members of the group then walked to the front of the room as the protesters holding the banner accused Israeli troops of committing war crimes during Operation Cast Lead, a three week armed military conflict in Gaza between Israelis and the Palestinians. The protesters were escorted out by university police and continued their protest outside the venue. The event resumed and proceeded as planned.",None,[],65c1511079db8200391ea604
2013,Georgetown University,Religious,Ramy Jan,Campus Speech,"Israeli-Palestinian Conflict, Race","Activist(s), Faculty",From the Right,No,No,Revoked,No,"Off-campus experts on Egypt criticized Jan's invitation to speak on a panel hosted by the Alwaleed Bin Talal Center for Muslim-Christian Understanding due to Jan's involvement with the Egyptian Nazi party and his anti-Israel views. The founding director of the AMCU, also a professor at Georgetown, rescinded Jan's invitation after learning of his beliefs.","Condemned Content of Expression, Appeased Protesters. The director of the center that invited Jan said: “This was new to us that he had a background like that and as soon as it came to our attention he was immediately disinvited.”",[],65c1511079db8200391ea60b
2013,Georgetown University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511079db8200391ea612
2013,"Georgetown University, Georgetown Law",Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511079db8200391ea619
2013,"Georgetown University, Georgetown Law",Religious,Greta Van Susteren,Commencement Speech,Political Views,Student(s),From the Left,No,No,Disinvitation Attempt,Not Applicable,Students objected to the invitation of Van Susteren to speak at commencement because of Van Susteren's conservative politics. The university briefly refused to confirm or deny Van Susteren's invitation. Van Susteren spoke successfully.,None,[],65c1511079db8200391ea620
2013,Grand Valley State University,Public,Rick Snyder,Commencement Speech,Class or Policy Issues,Student(s),From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students petitioned the university to rescind its selection of Snyder as a commencement speaker, objecting to Snyder's higher education budget cuts. Snyder spoke successfully.","Honor Roll
Neutral.  The VP for University Relations said: ""I recognize that some students take exception to some of the Governor’s policies. . . . Grand Valley stands for the right of free expression, and I am sure that the students expressing their views will be respectful of the Governor when he exercises the same privilege.""",[],65c1511079db8200391ea627
2013,Hampshire College,Secular,Shokazoba,Performance,"Race, Other","Student Group(s), Student(s)",From the Left,No,No,Revoked,No,"Students claimed members of the Afrobeat band Shokazoba were ""too white"" and voiced concerns about cultural appropriation, questioning whether bringing the band to campus might disrespect marginalized cultures. The ""intensity and tone"" of the discussion about the performance on social media and the aggressive nature of some of the comments led student organizers and the college to question whether the college would be able ""to have a safe and healthy event."" The performance was canceled.","Encouraged (or Approved of) Self-Censorship. The college issued a statement: ""The decision by student planners not to have the band perform was not based on the band's racial identity. It was based on the intensity and tone that arose on the event's planning site on social media, including comments from off campus that became increasingly aggressive, moving from responses to individual student voices to rude, and at times unsettling, remarks. Tensions grew and students felt they were being unfairly characterized and disparaged.""",[],65c1511079db8200391ea62e
2013,Johns Hopkins University School of Medicine,Secular,Ben Carson,Commencement Speech,"Sexuality, Civil Liberties",Student(s),From the Left,No,Yes,Withdrew,No,Students started a petition stating that Carson was an inappropriate commencement speaker because of his opposition to gay marriage. Carson withdrew from delivering the commencement address because he did not want the ceremony to be disrupted.,"Condemned Content of Expression, Appeased Protesters, Encouraged (Approved of) Self-Censorship. The dean of the medical school wrote in an open letter: ""Tension now exists in our community because hurtful, offensive language was used by our colleague, Dr Ben Carson, when conveying a personal opinion. . . . Dr. Carson's comments are inconsistent with the culture of our institution.""",[],65c1511079db8200391ea635
2013,Lehigh University,Secular,Anne C. Richard,Campus Speech,Foreign Affairs,"Activist(s), Anonymous",From the Left,No,No,Attempted Disruption,Not Applicable,"Supporters of Syrian President Assad repeatedly attempted to disrupt a two-day workshop featuring Richard on the Syrian refugee crisis. During Richard's keynote address, Assad supporters occasionally shouted objections and insults. Richards finished her remarks.",None,[],65c1511079db8200391ea63c
2013,Lehigh University,Secular,Hisham Melhem,Campus Speech,Foreign Affairs,"Activist(s), Anonymous",From the Left,No,No,Substantial Event Disruption,Not Applicable,"Supporters of Syrian President Assad repeatedly disrupted a workshop on the Syrian refugee crisis and one person threw a shoe that hit Melhem and co-panelist Robin Wright. Several hecklers were escorted out and one was arrested for throwing a shoe that hit the speaker. Despite the heckling, the speakers completed their remarks.",None,[],65c1511079db8200391ea643
2013,Lehigh University,Secular,Robin Wright,Campus Speech,Foreign Affairs,"Activist(s), Anonymous",From the Left,No,No,Substantial Event Disruption,Not Applicable,"Supporters of Syrian President Assad repeatedly disrupted a workshop on the Syrian refugee crisis and one person threw a shoe that hit Wright and co-panelist Hisham Melhem. Several hecklers were escorted out and one was arrested for throwing a shoe that hit the speaker. Despite the heckling, the speakers completed their remarks.",None,[],65c1511079db8200391ea64a
2013,Loyola University of Chicago,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511079db8200391ea651
2013,Midwestern State University,Public,Ben Carson,Commencement Speech,"Sexuality, Civil Liberties","Faculty, Student(s)",From the Left,No,No,Disinvitation Attempt,Not Applicable,Students protested the university's selection of Carson to deliver a commencement speech because of Carson's opposition to gay marriage. Carson spoke successfully.,"Honor Roll, High honors
Neutral. The university president told reporters: “I would be very disappointed, not that people would disagree, but that they didn't recognize his right to free speech and weren't open to listen to people that have a different opinion than they do. . . .We don't want to be the kind of thinkers that only want to hear the opinion of those that already agree with us.”",[],65c1511079db8200391ea658
2013,Millersville University,Public,Tom Corbett,Commencement Speech,"Class or Policy Issues, Political Views","Alumni, Faculty, Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,"Students protested the university's invitation of Corbett to deliver a commencement speech, objecting to Corbett's conservative politics and spending cut proposals. Corbett spoke successfully.","Honor Roll, High Honors
Neutral. A university spokesperson said: “We had lots of pushback to not allow him [Ayers] to speak on campus. Back then, we said it’s all about diverse opinion and free speech. It’s the same thing now. If you can't have diverse and free speech on a university campus, where can you?”",[],65c1511079db8200391ea65f
2013,Morehouse College,Secular,Kevin Johnson,Commencement Speech,"Class or Policy Issues, Political Views, Race",Administrator(s),From the Left,No,No,Revoked,Yes,The college president rescinded Johnson's invitation because Johnson published an op-ed critical of then-President Obama's cabinet selections. The college reinvited Johnson for the same event and Johnson spoke successfully.,"Condemned Content of Expression. According to an article, the college president's decision ""was based on concerns Johnson expressed in an op-ed article that appeared in The Tribune on April 14. In the commentary, Johnson voiced displeasure about President Barack Obama’s lack of Black appointees in his cabinet.""",[],65c1511079db8200391ea666
2013,Pasadena City College,Community College,James Deen,Campus Speech,Other,Administrator(s),From the Right,No,No,Revoked,Yes,"The college canceled the adult film star's appearance, claiming it expected large protests of Deen. The event was put back on (in a format closed to the public), and no protest or controversy occurred.","Neutral (Disingenuous). The Assistant Superintendent of Academic and Student Affairs said: ""We support the instructor's academic freedom within the classroom. . . . 'The college's concern is to schedule all public events according to procedures so we can insure public safety and security.""",[],65c1511079db8200391ea66d
2013,Providence College,Religious,John Corvino,Campus Speech,"Sexuality, Civil Liberties","Administrator(s), Public Figure(s)",From the Right,No,No,Revoked,Yes,"The university canceled the event because of Corvino's support for gay marriage. Corvino was ""re-invited"" (school claimed ""rescheduled"") for a debate, rather than for a lecture as was originally planned.","Condemned Content of Expression, Appeased Protesters. The university provost said: “The incident in question is thus not really about academic freedom but rather goes to the meaning of being a Catholic college.”",[],65c1511079db8200391ea674
2013,Providence College,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Administrator(s),From the Right,No,No,Rejected,Not Applicable,"The college banned performances of the play, The Vagina Monologues, on campus in 2006 because ""its depiction of female sexuality is so deeply at odds with the true meaning and morality that the Catholic Church’s teaching celebrates."" Students performed the play off campus for the seventh year straight.",Unknown,[],65c1511079db8200391ea67b
2013,Saint Louis University,Religious,Scott Brown,Campus Speech,Class or Policy Issues,Administrator(s),From the Left,No,No,Revoked,No,"The university erroneously claimed that a College Republicans event featuring Brown would jeopardize its tax-exempt status because Brown was a political candidate, though Brown had not declared his candidacy. The College Republicans were forced to hold the event off campus.",Mistaken on the Law. The assistant director of the Student Involvement Center said: “[T]he University has determined that Scott Brown is considered a candidate for public office and therefore falls under the provisions of the Tax Code from the IRS regarding educational institutions hosting candidates for public office. His appearance here would be a violation of our Tax Exempt status as a 501(c)3.”,[],65c1511079db8200391ea682
2013,Saint Mary's College of California,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the college to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511079db8200391ea689
2013,Santa Clara University,Religious,Leon Panetta,Commencement Speech,Abortion,Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,The Cardinal Newman Society urged the university to rescind its invitation of Panetta to deliver a commencement speech because of Panetta's views on abortion. Panetta spoke successfully.,Unknown,[],65c1511079db8200391ea690
2013,Santa Clara University,Religious,Sylvia Varni,Commencement Speech,Abortion,Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,The Cardinal Newman Society urged the university to rescind its invitation of Varni because of her husband Leon Panetta's views on abortion. Varni spoke successfully.,Unknown,[],65c1511079db8200391ea697
2013,Seattle University,Religious,Angela Davis,Campus Speech,"Abortion, Civil Liberties, Political Views, Religion",Activist(s),From the Right,No,Yes,Disinvitation Attempt,Not Applicable,"TFP Student Action, an off-campus organization, petitioned the university to cancel Davis' talk, book signing, and reception because of Davis' pro-choice views, support for gay marriage, promotion of atheistic communism/socialism, and anti-Catholic views. The petition garnered more than 10,000 signatures. Davis spoke successfully.","Supported Views. The director of the university center who invited Davis told reporters: ""The visit is intended to raise historical awareness of economic, racial, and gender justice issues, and discuss ideas related to Angela Davis’ work over the past 40 years. . . . Dr. Davis will not be disinvited.""",[],65c1511079db8200391ea69e
2013,Siena Heights University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and directly contacted the university to confirm that the performance was scheduled and ask that it be canceled. The event took place.",Unknown,[],65c1511079db8200391ea6a5
