Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2008,Aquinas College,Religious,John Corvino,Campus Speech,Sexuality,"Administrator(s), Public Figure(s)",From the Right,No,No,Revoked,No,The college canceled Corvino's speaking event because of his support for gay rights.,"Condemned Content of Expression, Appeased Protesters.  The college president stated that a ""Catholic school cannot endorse a program that directly opposes church teachings.""",[],65c1511379db8200391eaafe
2008,Bellarmine University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511379db8200391eab05
2008,Boston College Law School,Religious,Michael Mukasey,Commencement Speech,"Civil Liberties, Judiciary System, Terrorism, Other",Faculty,From the Left,No,No,Disinvitation Attempt,Not Applicable,"Faculty members sent Mukasey a letter asking him to withdraw from delivering a commencement speech at the law school, claiming his silence on waterboarding implied his support for this interrogation tactic. The university decided to have him speak but not grant him, or any future commencement speaker, the traditionally awarded Founder’s Medal, so speaking at commencement would no longer be tied to the implication that the university was honoring speakers for their views.","Supported Content of Expression.  The law school dean said: ""Their objections were based on Mr. Mukasey’s perceived position on waterboarding. I say 'perceived' because several of his public statements suggest that he is personally opposed to it. But he has declined to take a public position on the legality of the practice.""",[],65c1511379db8200391eab0c
2008,Brown University,Secular,Thomas Friedman,Campus Speech,Environment,Student(s),From the Left,No,No,Attempted Disruption,Not Applicable,"A student disrupted a speaking event featuring Friedman by storming the stage and throwing a pie at Friedman, claiming Friedman's views on environmentalism are a ""sham"" because Friedman supported the use of biofuels. Friedman left the stage to clean himself off, then resumed his speech.",None,[],65c1511379db8200391eab13
2008,"California State University, Northridge",Secular,Norman Finkelstein,Campus Speech,"Foreign Affairs, Israeli-Palestinian Conflict, Race","Activist(s), Student(s)",From the Right,No,No,Attempted Disruption,Not Applicable,"Students and public organizations heckled Finkelstein throughout his speech, claiming he was anti-Israel, anti-Semitic, and a Holocaust denier.","Neutral. The university provost said, while the speaker is controversial, his talks will allow students to think about ""our long-term involvement in the Middle East and about the way we respond to each other's views.""",[],65c1511379db8200391eab1a
2008,Cedarville University,Religious,Shane Claiborne,Campus Speech,Religion,"Administrator(s), General Public, student(s)",From the Right,No,No,Revoked,No,Students and members of the general public objected to having Claiborne speak because of Claiborne's move toward a more liberal theology.,"Condemned Content of Expression, Appeased Protesters. The university VP for student life said that despite ""a high degree of receptivity on campus to the Claiborne lecture, he decided to cancel the lecture to avoid risking conveying the wrong message about Cedarville’s doctrinal beliefs. . . . There was a tension between my desire to use this event to challenge students to take a closer look at a very important social issue, and the need to protect Cedarville’s reputation as a conservative, Christ-centered university.”",[],65c1511379db8200391eab21
2008,College of Mount Saint Vincent,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the college president to cut all ties or sponsorships of the performance. A sample letter — along with the college president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511379db8200391eab28
2008,College of Saint Rose,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the college president to cut all ties or sponsorships of the performance. A sample letter — along with the college president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511379db8200391eab2f
2008,College of St. Catherine,Religious,Al Franken,Campus Speech,"Elections, Political Views",Administrator(s),Not Applicable,No,No,Revoked,No,"The college disinvited Franken from a speaking event, claiming it was too close to election season to host political speakers.","Mistaken on the Law. The college's senior VP said that ""it's all about making sure a balance of views is presented to students so close to Election Day. She said all three would be welcome to speak on campus -- after Nov. 4.""",[],65c1511379db8200391eab36
2008,College of St. Catherine,Religious,Bay Buchanan,Campus Speech,"Elections, Political Views",Administrator(s),Not Applicable,No,No,Revoked,No,"The college disinvited Buchanan from a speaking event, claiming it was too close to election season to host political speakers.","Mistaken on the Law. The college's senior VP said that ""it's all about making sure a balance of views is presented to students so close to Election Day. She said all three would be welcome to speak on campus -- after Nov. 4.""",[],65c1511379db8200391eab3d
2008,College of St. Catherine,Religious,Hillary Clinton,Campus Speech,"Elections, Political Views",Administrator(s),Not Applicable,No,No,Revoked,No,"The college disinvited Clinton from a speaking event, claiming it was too close to election season to host political speakers.","Mistaken on the Law. The college's senior VP said: ""[I]t's all about making sure a balance of views is presented to students so close to Election Day. She said all three would be welcome to speak on campus -- after Nov. 4.""",[],65c1511379db8200391eab44
2008,College of the Holy Cross,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the college president to cut all ties or sponsorships of the performance. A sample letter — along with the college president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511379db8200391eab4b
2008,DePaul University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511379db8200391eab52
2008,Dominican University of California,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511379db8200391eab59
2008,Fordham University,Religious,Stephen Breyer,Commencement Speech,Abortion,Activist(s),From the Right,No,Yes,Disinvitation Attempt,Not Applicable,The Cardinal Newman Society organized a student petition urging the university to rescind its invitation of Breyer to deliver a commencement speech and not to award him the Fordham-Stein Ethics prize because Breyer wrote the majority opinion in Stenberg v. Carhart. Breyer spoke successfully.,None,[],65c1511379db8200391eab60
2008,Fordham University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Rejected,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number — was provided on the Cardinal Newman Society's website. Student Affairs did not approve the performance, so the student organizers held it off campus instead.",Unknown,[],65c1511379db8200391eab67
2008,Furman University,Secular,George W. Bush,Commencement Speech,"Environment, Foreign Affairs","Faculty, Student(s)",From the Left,No,Yes,Disinvitation Attempt,Not Applicable,More than 200 faculty members petitioned the university to not invite Bush to deliver a commencement speech. Bush spoke successfully.,None,[],65c1511379db8200391eab6f
2008,George Washington University,Secular,Julian Bond,Commencement Speech,Political Views,Student(s),From the Right,No,Yes,Disinvitation Attempt,Not Applicable,Some students wanted the university to disinvite Bond from delivering a commencement speech because of Bond's anti-Republican rhetoric. Bond spoke successfully.,Supported Speaker (or Artist) as a Person.  The universities VP for communications said that the debate will always surround people who are “catalysts for change. . . .Why would we not want to have a proven civil rights leader who has spent five decades working on behalf of equality in the United States?”,[],65c1511379db8200391eab76
2008,Georgetown University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511379db8200391eab7d
2008,John Carroll University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511379db8200391eab84
2008,Loyola University of Chicago,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511479db8200391eab8b
2008,Loyola University of New Orleans,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511479db8200391eab92
2008,Marquette University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Administrator(s),From the Right,No,No,Rejected,No,"University administrators banned the play, The Vagina Monologues, from campus in 2006. Students performed the play off-campus instead.",Unknown,[],65c1511479db8200391eab99
2008,Northwestern University,Secular,Jeremiah Wright,Commencement Speech,"Health, Race, Terrorism, Other",Administrator(s),From the Right,No,No,Revoked,No,The university rescinded its invitation of Wright to deliver a commencement speech after learning of comments Wright made about 9/11 and AIDS.,"Neutral (Disingenuous). The VP for university relations said that ""President Bienen never characterized Dr. Wright’s views or made a judgment about them."" But the university president wrote Wright, ""In light of the controversy surrounding statements made by you that have recently been publicized, the celebratory character of Northwestern's commencement would be affected by our conferring of this honorary degree. Thus I am withdrawing the offer of an honorary degree previously extended to you.""",[],65c1511479db8200391eaba0
2008,Northwestern University Pritzker School of Law,Secular,Jerry Springer,Commencement Speech,"Criminal or Other Misconduct, Other",Student(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,"Students disapproved of Springer's TV show and conduct. The law school dean said he would take their concerns seriously, but he did not rescind the student commencement committee’s invitation of Springer to deliver a commencement speech.","Supported Speaker (or Artist) as a Person. The school's published statement included: ""Mr. Springer is an alumnus who has held public office as a city council member and mayor of Cincinnati. He has had a very successful career in the news and entertainment industries. We look forward to Mr. Springer’s participation at commencement.""",[],65c1511479db8200391eaba7
2008,Presentation College,Religious,Nancy Turbak-Berry,Commencement Speech,Abortion,Administrator(s),From the Right,No,No,Revoked,No,The college disinvited Turbak-Berry because of Turbak-Berry's pro-choice views.,None,[],65c1511479db8200391eabae
2008,Providence College,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Administrator(s),From the Right,No,No,Rejected,Not Applicable,"The college banned performances of the play, The Vagina Monologues, on-campus in 2006 ""because its depiction of female sexuality is so deeply at odds with the true meaning and morality that the Catholic Church’s teaching celebrates."" Students performed the play off campus for the second year straight.",Unknown,[],65c1511479db8200391eabb6
2008,Regis College,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the college president to cut all ties or sponsorships of the performance. A sample letter — along with the college president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511479db8200391eabbd
2008,Saint Louis University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality","Activist(s), Administrator(s)",From the Right,No,No,Rejected,No,"Citing ""outside complaints,"" the university told student organizers that the play, The Vagina Monologues, could not be performed on campus. Student organizers held the play off campus instead.",Unknown,[],65c1511479db8200391eabc4
2008,Saint Mary's College of California,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the college president to cut all ties or sponsorships of the performance. A sample letter — along with the college president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511479db8200391eabcb
2008,Smith College,Secular,Ryan Sorba,Campus Speech,Sexuality,"Administrator(s), Student(s)",From the Left,No,No,Substantial Event Disruption,No,"The Smith College Republicans invited Sorba to give a speech on homosexuality and gay rights. About 10 minutes into Sorba's talk, protesters climbed through windows, stood in front of the podium, and loudly banged pots and pans. Uniformed police officers inside the venue did not stop the protest. A college administrator then told Sorba to leave for his own safety.","Condemned Content of Expression, Appeased Protesters. The university president sent a mass email telling students: ""One doesn’t have to agree with Sorba’s views — I personally find them dubious — to think this behavior [shouting down a speaker] is completely out of line.""",[],65c1511479db8200391eabd2
2008,University of Detroit Mercy,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511479db8200391eabd9
2008,University of Georgia,Public,Clarence Thomas,Commencement Speech,"Criminal or Other Misconduct, Gender","Faculty, Student(s)",From the Left,No,No,Disinvitation Attempt,Not Applicable,Students and faculty protested the university's invitation of Thomas to deliver a commencement speech because of allegations of Thomas' sexual harassment.,"Honor Roll
Neutral. The university president's said that “The University of Georgia has never had, and will never have, I hope, a political litmus test for the speakers who appear at commencement or other events.”",[],65c1511479db8200391eabe0
2008,University of Nebraska,Public,William Ayers,Campus Speech,"Criminal or Other Misconduct, Terrorism","Administrator(s), Alumni, Politician(s), Stakeholder(s)",From the Right,No,No,Revoked,No,"Ayers faced opposition due to his past militant activity. University administrators cited ""safety concerns"" and canceled Ayers's speech.","Neutral (Disingenuous). An article reported that the university’s chancellor ""says the cancellation was motivated only by safety concerns""",[],65c1511479db8200391eabe8
2008,University of Notre Dame,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality","Activist(s), Public Figure(s)",From the Right,No,No,Substantial Event Disruption,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and provided a sample letter and the contact information of the university's president on the Cardinal Newman Society's website. A local bishop also opposed the performance. The university did not cancel the performance but forbade the student organizers from fundraising and required them to host a panel after each performance that included a ""sympathetic and thorough"" presentation of Catholic teaching.","Appeased Protesters, Encouraged (or Approved of) Self-Censorship, Neutral (Disingenuous). The university president said: ""My decision on this matter arises from a conviction that it is an indispensable part of the mission of a Catholic university to provide a forum in which multiple viewpoints are debated in reasoned and respectful exchange—always in dialogue with faith and the Catholic tradition—even around highly controversial topics. Notre Dame’s policy on controversial events rests on the conviction that truth will emerge from reasoned consideration of issues in dialogue with faith, and that we will educate Catholic leaders not by insulating our students from controversial views, but by engaging these views energetically, in light of Catholic teachings. . . . . At the same time, others are upset at the restrictions on this performance—that there will be no fund-raising, that a panel must follow each play and include a sympathetic and thorough presentation of Catholic teaching.""",[],65c1511479db8200391eabef
2008,University of San Francisco,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511479db8200391eabf6
2008,Washington University in St. Louis,Secular,Phyllis Schlafly,Commencement Speech,"Gender, Immigration, Political Views, other",Student(s),From the Left,No,No,Disinvitation Attempt,Not Applicable,"Students opposed Phyllis Schlafly's commencement speech and honorary degree because of her statements on gender, contraception, and immigration, and demanded the university rescind her invitation. Schlafly spoke successfully.","Condemned Content of Expression, Appeased Protesters. The university chancellor stated: ""Personally, I do not endorse her views or opinions, and in many instances, I strongly disagree with them. However, after further consultation with members of the University’s Board of Trustees, the University has concluded that it will fulfill its commitment to award the degree to Mrs. Schlafly. I apologize for the anguish this decision has caused to many members of our community.""",[],65c1511479db8200391eabfd
2008,Yale University,Secular,Untitled (Senior Thesis),Artwork,Criminal or Other Misconduct,Administrator(s),From the Right,No,No,Canceled,No,Administrators refused to display a student artist's senior art project unless she submitted a statement indicating that she had at some point suggested the repeated inseminations and possible abortions she went through to acquire the blood used in the art project never happened.,"Condemned Content of Expression. A dean said: ""[The art project bore] no relationship to what I consider appropriate for an undergraduate senior project.""",[],65c1511479db8200391eac04
2008,Biola University,Religious,The Word,Artwork,"Race, Religion",Student(s),From the Left,No,No,Cancellation Attempt,Not Applicable,"Students called for The Word, a 40-foot mural of Jesus, to be painted over while the university's president was considering whether or not to restore the mural. The president delayed his decision for a year and then decided to restore the mural.",None.,"['https://chimesnewspaper.com/27666/news/jesus-mural-ignites-faculty-discourse/', 'https://chimesnewspaper.com/12800/archives/features/jesus-mural-sofar/', 'https://www.dailybreeze.com/2008/05/16/art-stirs-debate/', 'https://ccca.biola.edu/resources/2015/restoration-jesus-mural', 'https://ccca.biola.edu/resources/2015/restoration-jesus-mural', 'https://www.biola.edu/president/messages-media/contemplations-jesus-mural']",679bf79312347602e8877f16
