Year,School,School Type,Speaker/Performer/Title,Type of Expression,Controversy Topic(s),Source(s),Political Motives of Source(s),Petition For,Petition Against,Outcome,Reinvited/ Rescheduled/ Relocated?,Controversy Explanation,Public Response,Read More,fire_id
2005,Loyola University of New Orleans,Religious,Mitchell Landrieu,Commencement Speech,Other,Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,"The Cardinal Newman Society declared Landrieu an ""inappropriate speaker"" for commencement because of Landrieu's views on abortion. Landrieu spoke successfully.","Supported Speaker (or Artist) as a Person. The university's public statement said ""Loyola sought to honor the Landrieu's 'as a family' for lives of public service.""",[],65c1511679db8200391eaf92
2005,Loyola University of Chicago,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511679db8200391eaf99
2005,Loyola University of New Orleans,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511679db8200391eafa0
2005,Marymount Manhattan College,Religious,Hillary Clinton,Commencement Speech,"Abortion, Scientific Views.",Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,"The Cardinal Newman Society declared Clinton an ""inappropriate speaker"" for commencement and urged the college to rescind its invitation of Clinton because of Clinton's views on abortion. The Archdiocese of New York formally declared the college non-Catholic because it allowed Clinton to speak.","Supported Speaker (or Artist) as a Person. A spokesperson said: ""We are independent and nonsectarian. I can also tell you we are quite excited to have Senator Clinton here as our commencement speaker. She's worked diligently on behalf of New York and the nation.""",[],65c1511679db8200391eafa7
2005,Middlebury College,Secular,Rudolph Giuliani,Commencement Speech,"Civil Liberties, Political Views",Student(s),From the Left,No,No,Disinvitation Attempt,Not Applicable,Students opposed Giuliani's mayoral politics and called on the college to disinvite him from delivering a commencement speech. Giuliani spoke successfully.,None,[],65c1511779db8200391eafae
2005,New York University,Secular,Shirley Tilghman,Commencement Speech,Other,Student(s),Not Applicable,No,No,Disinvitation Attempt,Not Applicable,"Students objected to Tilghman invitation to speak at commencement, claiming she is not famous enough. Tilghman spoke successfully.","Supported Speaker (or Artist) as a Person. A university spokesperson said that ""discouraging that there should be any discussion of this sort about a person of Shirley Tilghman’s stature.”",[],65c1511779db8200391eafb5
2005,Regis College,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the college president to cut all ties or sponsorships of the performance. A sample letter — along with the college president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511779db8200391eafbc
2005,Rice University,Secular,Michelle Hebl,Commencement Speech,Other,Student(s),Not Applicable,No,No,Disinvitation Attempt,Not Applicable,"Students felt that Hebl, a professor at Rice University, was not distinguished enough to speak at commencement. Hebl spoke successfully.","Neutral.The assistant to the president said: ""It's difficult to find someone who is going to be able to say something significant to a graduating class but who only has 11 minutes of significant statements to make - and who is not going to break your budget.",[],65c1511779db8200391eafc3
2005,Saint Louis University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality","Activist(s), Student(s)",From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511779db8200391eafca
2005,Saint Mary's College of California,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the college president to cut all ties or sponsorships of the performance. A sample letter — along with the college president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511779db8200391eafd1
2005,Saint Xavier University,Religious,Margaret Farley,Commencement Speech,"Abortion, Scientific Views",Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,"The Cardinal Newman Society declared Farley an ""inappropriate speaker"" for commencement and urged the university to rescind its invitation of Farley because of Farley's views on abortion and support for stem-cell research. Farley spoke successfully.","Supported Speaker (or Artist) as a Person. A university spokesperson told reporters: ""As a Catholic university, St. Xavier promotes the vigorous discussion of a wide range of societal issues. . . Although [Farley's] views have been interpreted as controversial, she has a long history of being a champion of human rights and social justice.""",[],65c1511779db8200391eafd8
2005,Saint Xavier University,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511779db8200391eafdf
2005,Santa Monica College,Community College,Arnold Schwarzenegger,Commencement Speech,Class or Policy Issues,"Faculty, Student(s)",From the Left,No,No,Attempted Disruption,Not Applicable,Students booed throughout Schwarzenegger's speech because of his budget cuts for higher education as governor.,Neutral. The Chair of Board of Trustees apologized for “the disrespectful behavior of a few faculty members” in her thank you letter to Schwarzenegger. She also complimented him on his “incredible aplomb in a most challenging environment.”,[],65c1511779db8200391eafe6
2005,Seattle University,Religious,Gary Locke,Commencement Speech,"Abortion, Civil Liberties, Sexuality",Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,"The Cardinal Newman Society declared Locke an ""inappropriate speaker"" for commencement and urged the university to rescind its invitation of Locke to deliver a commencement speech because of Locke's views on abortion and support for gay marriage. Locke spoke successfully.",Supported Speaker (or Artist) as a Person. The university president released a statement that included: “The integrity and compassion that underlie (his) accomplishments exemplify the values of Seattle University.”,[],65c1511779db8200391eafed
2005,Saint Bonaventure University,Religious,Amory Houghton,Commencement Speech,Religion,Activist(s),From the Right,No,No,Disinvitation Attempt,Not Applicable,"The Cardinal Newman Society declared Houghton an ""inappropriate speaker"" for commencement, claiming that Houghton's views don't align with Catholic teachings, and called on the university to rescind Houghton's invitation. Houghton spoke successfully.","Supported Speaker (or Artist) as a Person. An article reported that ""the university pointed to Houghton's public service and his help, with Rep. James T. Walsh, in securing more than $10 million in Housing and Urban Development and NASA funds for the expansion and renovation of DeLaRoche Hall, the institution's landmark science building.""",[],65c1511779db8200391eaff4
2005,St. Elizabeth College of Nursing,Religious,Sherwood Boehlert,Commencement Speech,Abortion,"Activist(s), Public Figure(s)",From the Right,No,No,Withdrew,No,Boehlert canceled his commencement speech at the college of nursing after local Catholic officials and off-campus activist groups complained about Boehlert's pro-choice views and threatened to protest the event.,"Condemned Content of Expression, Appeased Protesters. The college's president said: ""I called the bishop’s office and asked if he would object to it and they said yes. . . .We meant no harm. . . . As a Catholic college of nursing, our mission is to promote the sanctity of life and in no way to promote abortion, euthanasia or anything else that takes away from the dignity of life.""",[],65c1511779db8200391eaffb
2005,University of Detroit Mercy,Religious,The Vagina Monologues,Performance,"Gender, Religion, Sexuality",Activist(s),From the Right,No,No,Cancellation Attempt,Not Applicable,"The Cardinal Newman Society opposed the performance of the play, The Vagina Monologues, and encouraged students and others to ask the university president to cut all ties or sponsorships of the performance. A sample letter — along with the university president's address, email, and phone number —&nbsp;was provided on the Cardinal Newman Society's website. The event took place.",Unknown,[],65c1511779db8200391eb002
